id,project_id,statusid,fetchtime,creationtime,timezone,userscreenname,userid,username,userlocation,userlang,text,lang,retweet,inreplytostatusid,inreplytouserid,inreplytoscreenname,placeid,placename,placefullname,placetype,placeuri,placecountry,placecountrycode,placestreetaddress,placeboundingbox,placeboundingboxswlat,placeboundingboxswlon,placeboundingboxnelat,placeboundingboxnelon,placeboundingboxtype,point,lat,lon,mediaid,mediatext,mediaurihttp,mediaurihttps,mediatype,medianormaluri,mediadisplayuri,mediaexpandeduri,mediasizes,mediacontenttype,mediacontentlength,mediaextension,mediawidth,mediaheight
144436,helpdesk_dkijakarta,757403534115479552,2016-07-24 22:34:32.498-04,2016-07-24 22:34:09-04,+07:00,ID_juara,1199287008,Indonesia Juara,30 Kota di Indonesia,id,RT @RZ_Jakarta: Session menghias kelas @SDJuara_Jaksel @ID_juara @rumahzakat @DKIJakarta https://t.co/Jem7L5At7s,id,t,,,,,,,,,,,,,,,,,,,,,756480836166266880,https://t.co/Jem7L5At7s,http://pbs.twimg.com/media/Cn-PT_8UsAADhB1.jpg,https://pbs.twimg.com/media/Cn-PT_8UsAADhB1.jpg,photo,https://t.co/Jem7L5At7s,pic.twitter.com/Jem7L5At7s,http://twitter.com/RZ_Jakarta/status/756480879791251456/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":1280,""height"":960,""resize"":100}}",image/jpeg,164534,jpg,1280,960
144437,helpdesk_dkijakarta,757411037259845632,2016-07-24 23:04:29.022-04,2016-07-24 23:03:57-04,+07:00,coco_bandicot,1356265040,Rhamatprakoso,Kunciran Street Crew™,en,RT @infojakarta: Ini tampilan baru Stasiun Palmerah. Gimana menurut Jakartans? (pict: @DKIJakarta ) https://t.co/tUTMUcJ6zF,id,t,,,,,,,,,,,,,,,,,,,,,756339244298186752,https://t.co/tUTMUcJ6zF,http://pbs.twimg.com/media/Cn8OiRIUsAAvMA3.jpg,https://pbs.twimg.com/media/Cn8OiRIUsAAvMA3.jpg,photo,https://t.co/tUTMUcJ6zF,pic.twitter.com/tUTMUcJ6zF,http://twitter.com/infojakarta/status/756432390893953024/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":453,""resize"":100},""2"":{""width"":720,""height"":480,""resize"":100},""3"":{""width"":720,""height"":480,""resize"":100}}",image/jpeg,105267,jpg,720,480
144438,helpdesk_dkijakarta,757411203278712833,2016-07-24 23:05:10.182-04,2016-07-24 23:04:37-04,+07:00,ChristWibowoM,41996959,Christ Wibowo Mouw,INDONESIA,en,RT @infojakarta: Ini tampilan baru Stasiun Palmerah. Gimana menurut Jakartans? (pict: @DKIJakarta ) https://t.co/tUTMUcJ6zF,id,t,,,,,,,,,,,,,,,,,,,,,756339244298186752,https://t.co/tUTMUcJ6zF,http://pbs.twimg.com/media/Cn8OiRIUsAAvMA3.jpg,https://pbs.twimg.com/media/Cn8OiRIUsAAvMA3.jpg,photo,https://t.co/tUTMUcJ6zF,pic.twitter.com/tUTMUcJ6zF,http://twitter.com/infojakarta/status/756432390893953024/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":453,""resize"":100},""2"":{""width"":720,""height"":480,""resize"":100},""3"":{""width"":720,""height"":480,""resize"":100}}",image/jpeg,105267,jpg,720,480
144439,helpdesk_dkijakarta,757411997180764160,2016-07-24 23:08:14.001-04,2016-07-24 23:07:46-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe0wj,id,f,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144441,helpdesk_dkijakarta,757412059936022528,2016-07-24 23:08:34.635-04,2016-07-24 23:08:01-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai alamat KTP DKI,id,f,757411997180764160,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144440,helpdesk_dkijakarta,757412103879729153,2016-07-24 23:08:34.635-04,2016-07-24 23:08:12-04,,heryadisilviant,87075704,Heryadi Silvianto,Jakarta - Karawaci - Bogor,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144443,helpdesk_dkijakarta,757412126033969153,2016-07-24 23:08:55.17-04,2016-07-24 23:08:17-04,-07:00,syakirasyakir,162509392,Sukarja,Jakarta,en,"@DKIJakarta Mafia Tanah Bobol Tembok Makam Keluarga Dekat SDN 01 Cililitan,... https://t.co/8pkVdpJD3U cc @basuki_btp @keckramatjati04",id,f,,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144442,helpdesk_dkijakarta,757412133701246976,2016-07-24 23:08:55.17-04,2016-07-24 23:08:19-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Lalu #3 Memindahkan pasien dari Tempat Kejadian Perkara (TKP) ke faskes #4 Memindahkan pasien dari faskes ke faskes lain,id,f,757412059936022528,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144444,helpdesk_dkijakarta,757412458336096256,2016-07-24 23:09:56.394-04,2016-07-24 23:09:36-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,"Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://t.co/jjxoghJYrT",id,f,757412133701246976,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144445,helpdesk_dkijakarta,757412491106193409,2016-07-24 23:10:16.925-04,2016-07-24 23:09:44-04,+07:00,vontho,28300647,vontho,"-6.17006,106.824185",en,RT @DKIJakarta: Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai al…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144446,helpdesk_dkijakarta,757412675357855745,2016-07-24 23:10:57.772-04,2016-07-24 23:10:28-04,+07:00,rudayyon,37650821,Nuruddin Omar Yunus,Primajasa Jakarta-Bandung,en,"RT @infojakarta: Teknologi mempermudah warga Jakarta, cek harga sembako yuk. #infojakarta (pict: @DKIJakarta ) https://t.co/VB2UHmQkD3",id,t,,,,,,,,,,,,,,,,,,,,,756849858376445952,https://t.co/VB2UHmQkD3,http://pbs.twimg.com/media/CoDe76zVMAAN636.png,https://pbs.twimg.com/media/CoDe76zVMAAN636.png,photo,https://t.co/VB2UHmQkD3,pic.twitter.com/VB2UHmQkD3,http://twitter.com/infojakarta/status/757074105317208064/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":340,""resize"":100},""2"":{""width"":1199,""height"":600,""resize"":100},""3"":{""width"":1199,""height"":600,""resize"":100}}",image/png,419001,png,1199,600
144447,helpdesk_dkijakarta,757413668430745600,2016-07-24 23:15:02.878-04,2016-07-24 23:14:25-04,+07:00,thekhalisah,378351652,The khalisah,Jakarta indonesia,id,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144448,helpdesk_dkijakarta,757413978276442113,2016-07-24 23:16:04.113-04,2016-07-24 23:15:39-04,,AmaSugiarto,75363500,Ama Sugiarto,"",en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144449,helpdesk_dkijakarta,757414261727428608,2016-07-24 23:17:05.606-04,2016-07-24 23:16:46-04,+07:00,PendakiJakarta,2285118132,Pendaki Jakarta,"DKI Jakarta, Indonesia",id,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144451,helpdesk_dkijakarta,757414336033808384,2016-07-24 23:17:26.13-04,2016-07-24 23:17:04-04,-07:00,Herrreza,25979312,Reza Syariati (ر),Republik Federasi Indonesia,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144452,helpdesk_dkijakarta,757414335576629248,2016-07-24 23:17:26.13-04,2016-07-24 23:17:04-04,+07:00,PendakiJakarta,2285118132,Pendaki Jakarta,"DKI Jakarta, Indonesia",id,RT @DKIJakarta: Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai al…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144450,helpdesk_dkijakarta,757414347261870080,2016-07-24 23:17:26.13-04,2016-07-24 23:17:07-04,+07:00,PendakiJakarta,2285118132,Pendaki Jakarta,"DKI Jakarta, Indonesia",id,RT @DKIJakarta: Lalu #3 Memindahkan pasien dari Tempat Kejadian Perkara (TKP) ke faskes #4 Memindahkan pasien dari faskes ke faskes lain,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144455,helpdesk_dkijakarta,757414363913302017,2016-07-24 23:17:46.684-04,2016-07-24 23:17:11-04,+07:00,PendakiJakarta,2285118132,Pendaki Jakarta,"DKI Jakarta, Indonesia",id,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144454,helpdesk_dkijakarta,757414379159597056,2016-07-24 23:17:46.684-04,2016-07-24 23:17:14-04,-07:00,Herrreza,25979312,Reza Syariati (ر),Republik Federasi Indonesia,en,RT @DKIJakarta: Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai al…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144453,helpdesk_dkijakarta,757414386633891840,2016-07-24 23:17:46.684-04,2016-07-24 23:17:16-04,-07:00,Herrreza,25979312,Reza Syariati (ر),Republik Federasi Indonesia,en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144456,helpdesk_dkijakarta,757414453017055232,2016-07-24 23:18:07.235-04,2016-07-24 23:17:32-04,+07:00,qluesmartcity,1574719993,Qlue,"Jakarta, Indonesia",en,RT @IsnawaAdji: @kepulauanjkt @qluesmartcity @DKIJakarta @JKTMakinBaik https://t.co/0uyjGRQvW4,und,t,,,,,,,,,,,,,,,,,,,,,757363197280071681,https://t.co/0uyjGRQvW4,http://pbs.twimg.com/media/CoKx0LPVMAEhgAk.jpg,https://pbs.twimg.com/media/CoKx0LPVMAEhgAk.jpg,photo,https://t.co/0uyjGRQvW4,pic.twitter.com/0uyjGRQvW4,http://twitter.com/IsnawaAdji/status/757363289785380864/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":680,""resize"":100},""2"":{""width"":688,""height"":688,""resize"":100},""3"":{""width"":688,""height"":688,""resize"":100}}",image/jpeg,113742,jpg,688,688
144457,helpdesk_dkijakarta,757414615642836992,2016-07-24 23:18:48.283-04,2016-07-24 23:18:11-04,-07:00,aryharjunot,356126632,Official,Satu JAKarta Satu ,id,RT @IsnawaAdji: @kepulauanjkt @qluesmartcity @DKIJakarta @JKTMakinBaik https://t.co/0uyjGRQvW4,und,t,,,,,,,,,,,,,,,,,,,,,757363197280071681,https://t.co/0uyjGRQvW4,http://pbs.twimg.com/media/CoKx0LPVMAEhgAk.jpg,https://pbs.twimg.com/media/CoKx0LPVMAEhgAk.jpg,photo,https://t.co/0uyjGRQvW4,pic.twitter.com/0uyjGRQvW4,http://twitter.com/IsnawaAdji/status/757363289785380864/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":680,""resize"":100},""2"":{""width"":688,""height"":688,""resize"":100},""3"":{""width"":688,""height"":688,""resize"":100}}",image/jpeg,113742,jpg,688,688
144458,helpdesk_dkijakarta,757415020753854464,2016-07-24 23:20:10.132-04,2016-07-24 23:19:47-04,,rajawalingepret,3467034860,Ahok-Heru  !,"",id,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144460,helpdesk_dkijakarta,757415070955548673,2016-07-24 23:20:30.85-04,2016-07-24 23:19:59-04,,edhiesulak,270350889,edhie sulaksana,"Jakarta, Indonesia",en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144459,helpdesk_dkijakarta,757415075951017985,2016-07-24 23:20:30.85-04,2016-07-24 23:20:00-04,,SeputarWonogiri,743627642033733632,Rahmasari,"",en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144463,helpdesk_dkijakarta,757415137565298688,2016-07-24 23:20:51.343-04,2016-07-24 23:20:15-04,,rajawalingepret,3467034860,Ahok-Heru  !,"",id,RT @DKIJakarta: Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai al…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144462,helpdesk_dkijakarta,757415159442714624,2016-07-24 23:20:51.343-04,2016-07-24 23:20:20-04,,edhiesulak,270350889,edhie sulaksana,"Jakarta, Indonesia",en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144461,helpdesk_dkijakarta,757415174294736896,2016-07-24 23:20:51.343-04,2016-07-24 23:20:24-04,,rajawalingepret,3467034860,Ahok-Heru  !,"",id,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144464,helpdesk_dkijakarta,757415936513028098,2016-07-24 23:23:55.318-04,2016-07-24 23:23:26-04,-07:00,doddypki,34259589,doddy kristiawan,"Jakarta, depan kibor",en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144466,helpdesk_dkijakarta,757416283881123840,2016-07-24 23:25:16.99-04,2016-07-24 23:24:48-04,+07:00,metamikha,1710765092,Medi 305,Indonesia,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144465,helpdesk_dkijakarta,757416312008171520,2016-07-24 23:25:16.99-04,2016-07-24 23:24:55-04,+07:00,metamikha,1710765092,Medi 305,Indonesia,en,RT @DKIJakarta: Lalu #3 Memindahkan pasien dari Tempat Kejadian Perkara (TKP) ke faskes #4 Memindahkan pasien dari faskes ke faskes lain,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144467,helpdesk_dkijakarta,757416436906102784,2016-07-24 23:25:58.092-04,2016-07-24 23:25:25-04,-07:00,semifanani99,3222984841,Sems,"Jakarta Selatan, DKI Jakarta",id,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144468,helpdesk_dkijakarta,757416652271067136,2016-07-24 23:26:38.98-04,2016-07-24 23:26:16-04,-07:00,Zenith19_,2841411564,Kim's☆,Wonderland,en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144469,helpdesk_dkijakarta,757416652006830080,2016-07-24 23:26:38.98-04,2016-07-24 23:26:16-04,-07:00,pan_jiAM,68646629,Panji Ari Murti,"",en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144471,helpdesk_dkijakarta,757416677575319552,2016-07-24 23:26:59.458-04,2016-07-24 23:26:22-04,-07:00,pan_jiAM,68646629,Panji Ari Murti,"",en,RT @DKIJakarta: Pelayanan AGD meliputi: #1 Memindahakan pasien dari rumah menu faskes. #2 Memindahkan pasien dari faskes ke rumah sesuai al…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144470,helpdesk_dkijakarta,757416719119855617,2016-07-24 23:26:59.458-04,2016-07-24 23:26:32-04,,inaproc_ID,3242760456,inaproc.id,Jakarta Capital Region,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144474,helpdesk_dkijakarta,757416989904154624,2016-07-24 23:28:00.771-04,2016-07-24 23:27:37-04,+07:00,GlobalTV_News,543264218,GlobalTV News,"Jakarta, Indonesia",en,Dinas Pertamanan & Pemakaman @DKIJakarta duga ada makam fiktif di sejumlah TPU. Simak di BIS pkl 11.00 @Globaltvseru https://t.co/ogjIq7tdbS,id,f,,,,,,,,,,,,,,,,,,,,,757416139148230657,https://t.co/ogjIq7tdbS,http://pbs.twimg.com/media/CoLh9zEUAAE3k3S.jpg,https://pbs.twimg.com/media/CoLh9zEUAAE3k3S.jpg,photo,https://t.co/ogjIq7tdbS,pic.twitter.com/ogjIq7tdbS,http://twitter.com/GlobalTV_News/status/757416989904154624/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":436,""height"":680,""resize"":100},""2"":{""width"":640,""height"":999,""resize"":100},""3"":{""width"":640,""height"":999,""resize"":100}}",image/jpeg,52190,jpg,640,999
144473,helpdesk_dkijakarta,757416996275236864,2016-07-24 23:28:00.771-04,2016-07-24 23:27:38-04,,hadiawanto,281336840,Hadi Kurniawan,Jakarta,en,"RT @DKIJakarta: Bagi warga KTP Jakarta yang membutuhkan Ambulans Gawat Darurat (AGD) bisa lgsg hubungi 021 65303118, 44794602, 118 https://…",id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144472,helpdesk_dkijakarta,757417006475857920,2016-07-24 23:28:00.771-04,2016-07-24 23:27:41-04,+07:00,hermansoekarno,290452897,Karnos,Jakarta - Indonesia ,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
144476,helpdesk_dkijakarta,757417360387026945,2016-07-24 23:29:43.026-04,2016-07-24 23:29:05-04,+07:00,AryanDjojo,237634043,Aryan Djojo,Jakarta,en,RT @DKIJakarta: Pemprov DKI Jakarta telah menyiapkan Ambulans Gawat Darurat (AGD) GRATIS selama 24 jam! #AmbulanGratis https://t.co/x5D9OUe…,id,t,,,,,,,,,,,,,,,,,,,,,757411985281519616,https://t.co/x5D9OUe0wj,http://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,https://pbs.twimg.com/media/CoLeMAtUEAAUIB7.jpg,photo,https://t.co/x5D9OUe0wj,pic.twitter.com/x5D9OUe0wj,http://twitter.com/DKIJakarta/status/757411997180764160/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":480,""height"":288,""resize"":100},""2"":{""width"":480,""height"":288,""resize"":100},""3"":{""width"":480,""height"":288,""resize"":100}}",image/jpeg,35053,jpg,480,288
